K,int_curvature_CF,seed,germ_band_push,noise_scale,dt,t_final,add_CF_bool,CF_position,t_CF,t_MD,path,t_at_final,nb_folds_at_final,avg_depth_at_final,max_depth_at_final,CF_area_of_influence_ref_at_final,CF_area_of_influence_current_at_final,t_at_maxBendEnergy_afterMD,nb_folds_at_maxBendEnergy_afterMD,avg_depth_at_maxBendEnergy_afterMD,max_depth_at_maxBendEnergy_afterMD,CF_area_of_influence_ref_at_maxBendEnergy_afterMD,CF_area_of_influence_current_at_maxBendEnergy_afterMD
0.0001,2.0,58,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_58_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.00038154606404348836,0.001990801056703559,0.0,0.0,999.999998191639,0,0.00038154606404348836,0.001990801056703559,0.0,0.0
0.0001,2.0,59,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_59_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.04675088680465486,0.20843168377313762,0.39122291412630233,0.3952998198771832,23.999999999260588,1,0.026857642102868406,0.23534610873096973,0.5062884771046265,0.5149161074278431
0.0001,2.0,60,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_60_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11181786326797478,0.3954313377303656,1.2887343053572313,1.2920699276338494,228.0000000611708,1,0.008740768663057723,0.13340484330585933,0.0,0.0
0.0001,2.0,61,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_61_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12139973510621647,0.3683361863721665,1.6799572194835337,1.6885059350842861,5.9999999999420215,1,0.021028011845341057,0.20646642952995262,0.43724913931763204,0.4345251423496847
0.0001,2.0,62,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_62_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.13451903462066292,0.39074191890563176,1.5188654313138796,1.528167699640629,54.00000000594082,1,0.01953927004149069,0.20598281705810034,0.4142360267219672,0.4147565331464508
0.0001,2.0,63,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_63_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.1333911804593602,0.38714057991798406,1.5188654313138796,1.5247781492358499,11.999999999714875,1,0.028281129882874602,0.2428005766023425,0.5293015897002914,0.5313667869066024
0.0001,2.0,64,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_64_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.116215933101927,0.3927332172858525,1.3347605305485608,1.3425107888175583,29.99999999903344,1,0.02082299800806658,0.21176986041709836,0.4142360267219672,0.4146645617536958
0.0001,2.0,65,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_65_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.1214246025840296,0.3919608626366397,1.3807867557398903,1.3861709625517742,5.9999999999420215,1,0.017064186422027186,0.19101292491526028,0.3682098015306375,0.3612585165215193
0.0001,2.0,66,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_66_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.06294946704705731,0.21540204541890873,0.5753278148916211,0.5800869473378379,11.999999999714875,1,0.00817729872651813,0.12565226581218483,0.23013112595664845,0.21551762681460843
0.0001,2.0,67,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_67_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07283688440571838,0.2579503715275878,1.1966818549745715,1.2068137033471895,5.9999999999420215,1,0.01617144790506714,0.18833748056195995,0.3682098015306375,0.36227655438877404
0.0001,2.0,68,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_68_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.04490377570238794,0.2040046711204184,0.3682098015306375,0.37125369146565373,29.99999999903344,1,0.02392768152316629,0.22107968139678713,0.4602622519132969,0.4680711456554052
0.0001,2.0,69,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_69_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12330089625127441,0.3920501142504109,1.4268129809312198,1.4256356077664678,17.99999999948773,1,0.024643005033204143,0.22979663430535807,0.4602622519132969,0.45777903314253293
0.0001,2.0,70,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_70_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.09164397670049745,0.3318903664937696,0.0,0.0,5.9999999999420215,1,0.025208279368871718,0.21631177106331376,0.5062884771046265,0.5028582742871984
0.0001,2.0,71,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_71_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11755839503752681,0.3973916194916384,1.3807867557398903,1.3861356297330525,23.999999999260588,1,0.017680876584373225,0.19408355562157475,0.39122291412630233,0.3842708356592136
0.0001,2.0,72,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_72_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.0888111082493647,0.37400609773039434,1.1736687423789067,1.173545464360063,90.00000001736771,1,0.035733916587633675,0.2671849713586385,0.5753278148916211,0.5716786994209585
0.0001,2.0,73,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_73_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12058279842023932,0.38960587697016485,1.4268129809312198,1.4296866091567673,23.999999999260588,1,0.018785997276698982,0.1989696534708253,0.0,0.0
0.0001,2.0,74,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_74_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12114277129648772,0.3969095243253163,1.5188654313138796,1.5228556547809402,11.999999999714875,1,0.021333032085521234,0.2122359451360116,0.43724913931763204,0.4339378066609465
0.0001,2.0,75,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_75_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11156664432781381,0.3952339955316262,0.0,0.0,84.00000001546324,1,0.02325550023932627,0.21335431251748846,0.0,0.0
0.0001,2.0,76,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_76_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07696937781329259,0.35239308868585245,1.0586031794005826,1.053173793365655,11.999999999714875,1,0.016054268232959173,0.1732468850352193,0.3451966889349727,0.33683737319830187
0.0001,2.0,77,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_77_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.1134804639280769,0.388884807780984,1.2887343053572313,1.2840794047403645,66.00000000974978,1,0.02827655940398618,0.23815642104480791,0.0,0.0
0.0001,2.0,78,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_78_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09411620877520516,0.37656564240521084,1.1736687423789067,1.1700120795368092,11.999999999714875,1,0.016379694238769612,0.18082356172427388,0.3451966889349727,0.3389371611628058
0.0001,2.0,79,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_79_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11144719415811975,0.39887124200622837,1.2657211927615657,1.2610483426612102,36.00000000022737,1,0.015584758577322244,0.16788720315776814,0.3682098015306375,0.35557704483026176
0.0001,2.0,80,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_80_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10981367889451375,0.3974451215657495,1.242708080165901,1.2385141116350342,11.999999999714875,1,0.01421645965220983,0.16431908315968924,0.32218357633930783,0.3137040726647976
0.0001,2.0,81,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_81_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11437799086073139,0.3857845577393032,1.2887343053572313,1.2856407775523864,36.00000000022737,1,0.02684955835597286,0.23089909286749727,0.48327536450896175,0.4781893465615298
0.0001,2.0,82,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_82_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10096298911018224,0.3841672762262005,1.2196949675702362,1.2176920660726924,102.00000002117667,1,0.021578040323514666,0.20382258257879335,0.43724913931763204,0.4269144443831432
0.0001,2.0,83,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_83_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.1052446817078513,0.3897620957100895,1.242708080165901,1.231891575085305,72.00000001165427,1,0.03457251635539205,0.2607076994214826,0.5753278148916211,0.5683166877504545
0.0001,2.0,84,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_84_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.0010329286407245728,0.008653182694301853,0.0,0.0,999.999998191639,0,0.0010329286407245728,0.008653182694301853,0.0,0.0
0.0001,2.0,85,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_85_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11084695760127804,0.3904119589434309,1.2657211927615657,1.2604563566021674,156.00000003831698,1,0.02478438345393612,0.22076697686073443,0.48327536450896175,0.4736344843644825
0.0001,2.0,86,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_86_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.0008171083174277442,0.0038553947834418095,0.0,0.0,999.999998191639,0,0.0008171083174277442,0.0038553947834418095,0.0,0.0
0.0001,2.0,87,0.2,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_87_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10777563422421785,0.3857898641842647,1.4498260935268845,1.4533845371968457,54.00000000594082,1,0.02140568834677954,0.2161209162550007,0.4142360267219672,0.40982085664749907
0.0001,2.0,88,0.2,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_88_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.08625725759673525,0.35265596605756094,1.311747417952896,1.308249845123308,5.9999999999420215,1,0.014144738800837603,0.16861271445910805,0.32218357633930783,0.306994162258175
0.0001,2.0,89,0.2,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_89_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11672718601119779,0.3964113122142242,0.0,0.0,246.00000006688424,1,0.019051318485628556,0.20022929240039714,0.0,0.0
0.0001,2.0,90,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_90_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07826600236386591,0.3241333926673596,1.1276425171875772,1.127401906059473,5.9999999999420215,1,0.012506418002558545,0.16139064645448048,0.299170463743643,0.2883369871944243
0.0001,2.0,91,0.2,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_91_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.1056543491814098,0.38856240019843397,1.4728392061225501,1.4712588374862374,5.9999999999420215,1,0.013997983432600706,0.1668586612968222,0.32218357633930783,0.3074195890856174
0.0001,2.0,92,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_92_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10703267189892038,0.3938994962224638,0.0,0.0,270.0000000347118,1,0.02388696785810081,0.21816036680913198,0.0,0.0
0.0001,2.0,93,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_93_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10417788618895861,0.3905392593673559,0.0,0.0,270.0000000347118,1,0.025445171178548456,0.22375076387743478,0.0,0.0
0.0001,2.0,94,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_94_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07837266009892609,0.3549893874865367,1.0816162919962473,1.0794463684279831,90.00000001736771,1,0.028554707028866866,0.23371070374775757,0.5062884771046265,0.49932255931873387
0.0001,2.0,95,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_95_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12174083982669007,0.3970666442343025,0.0,0.0,36.00000000022737,1,0.024403782673529897,0.23031163642597557,0.0,0.0
0.0001,2.0,96,0.4,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_96_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11445681372836015,0.3559816148463964,1.4268129809312198,1.4320493918169634,5.9999999999420215,1,0.024835137577404867,0.21481378057226774,0.5062884771046265,0.5013209921148886
0.0001,2.0,97,0.2,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_97_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10804523178011301,0.38844659151008243,1.2657211927615657,1.2642100718281246,23.999999999260588,1,0.02103286838979392,0.2126052578823169,0.4142360267219672,0.40628903737374544
0.0001,2.0,98,0.2,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_98_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10908935804592498,0.3948764920234306,1.2657211927615657,1.2697929133381618,29.99999999903344,1,0.033013692905443245,0.26150296433037923,0.5523147022959563,0.5505867768585384
0.0001,2.0,99,0.2,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_99_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09804187361852386,0.38743520023206857,1.1736687423789067,1.1762512819392694,23.999999999260588,1,0.015956756218902034,0.17990335636781912,0.3451966889349727,0.33605379451824025
0.0001,2.0,100,0.2,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_100_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09814710178687029,0.38033283443349303,1.1736687423789067,1.1773538426793797,48.00000000403634,1,0.04119668104827731,0.2889431884296717,0.6443671526786157,0.6398842968407923
0.0001,2.0,101,0.2,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_101_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09042452939507103,0.37314437902926595,1.0816162919962473,1.0872527724198373,174.00000004403046,1,0.028199931509933256,0.24840499408975783,0.48327536450896175,0.48530115300363347
0.0001,2.0,102,0.2,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_102_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09599790275928381,0.3806247665318738,1.150655629783242,1.1534061870323127,78.00000001355875,1,0.04155383999849544,0.2958123003048082,0.6213540400829508,0.6258821838371591
0.0001,2.0,103,0.4,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_103_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.043054993399206536,0.19531395299541984,0.0,0.0,773.9999987622342,1,0.022681732913304168,0.21309305103202542,0.0,0.0
0.0001,2.0,104,0.4,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_104_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.09632280152273633,0.2898371095694923,1.1966818549745715,1.206178085269738,5.9999999999420215,1,0.02209473449133253,0.20961132387653922,0.4602622519132969,0.4561245463496997
0.0001,2.0,105,0.4,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_105_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.06990150111853449,0.2496101463082387,0.0,0.0,180.00000004593494,1,0.015316937299108647,0.1833338541249342,0.0,0.0
0.0001,2.0,106,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_106_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.06999760605036975,0.2606702621560108,0.5523147022959563,0.5479652551973987,971.9999982623323,2,0.05076046184461779,0.22104289466819438,0.3682098015306375,0.3539851716966963
0.0001,2.0,107,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_107_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.050118588292379945,0.2132391269774699,0.3682098015306375,0.3711600479122463,29.99999999903344,1,0.028563176881874996,0.23947465289719008,0.5293015897002914,0.5387662043188349
0.0001,2.0,108,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_108_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11629668124201475,0.3856100704928139,1.5188654313138796,1.5196862749793114,144.00000003450805,1,0.02013279282162573,0.20850065910298657,0.4142360267219672,0.41717192241973033
0.0001,2.0,109,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_109_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12318356703450117,0.3700041837086272,1.6799572194835337,1.6838162925776847,5.9999999999420215,1,0.02118378134714596,0.20637566265710477,0.43724913931763204,0.4323574072251076
0.0001,2.0,110,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_110_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.1359157202296552,0.3866082622327235,1.5188654313138796,1.5200315858956046,48.00000000403634,1,0.009241787586921376,0.14033419371505906,0.25314423855231327,0.24456613098690727
0.0001,2.0,111,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_111_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.13370773231844418,0.39446249046617377,1.5418785439095444,1.5521227927332255,11.999999999714875,1,0.0284348406437328,0.24375043989462186,0.5293015897002914,0.5327447540318914
0.0001,2.0,112,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_112_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12285045377484748,0.3918427704614911,1.3577736431442256,1.362489995090495,29.99999999903344,1,0.01449796833803555,0.176916661753306,0.32218357633930783,0.31902484665251807
0.0001,2.0,113,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_113_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11070800070719944,0.38268059365877627,1.3577736431442256,1.3650618282987277,5.9999999999420215,1,0.01709311580540421,0.1915260286499422,0.3682098015306375,0.3611439777822033
0.0001,2.0,114,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_114_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.0640611905775574,0.22866109243752714,1.1736687423789067,1.1823171181696863,23.999999999260588,1,0.01589352747594599,0.18653744555123,0.3451966889349727,0.34116086978333904
